sample,Test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier
2,40,0.15,0.15,0.35,0.2,0.75,PCC
2,40,0.15,0.15,0.28,0.13,0.82,PACC
2,40,0.15,0.15,0.17,0.02,0.88,X
2,40,0.15,0.15,0.19,0.04,0.9,MAX
2,40,0.15,0.15,0.05,0.1,0.9,T50
2,40,0.15,0.15,0.17,0.02,0.88,MS
2,40,0.15,0.15,0.08,0.07,0.92,HDy
2,40,0.15,0.15,0.1,0.05,0.9,DyS
2,40,0.15,0.15,0.18,0.03,0.88,SORD
2,40,0.15,0.15,0.28,0.13,0.82,SMM
3,40,0.15,0.15,0.3,0.15,0.85,CC
3,40,0.15,0.15,0.22,0.07,0.88,ACC
3,40,0.15,0.15,0.37,0.22,0.78,PCC
3,40,0.15,0.15,0.3,0.15,0.85,PACC
3,40,0.15,0.15,0.17,0.02,0.88,X
3,40,0.15,0.15,0.19,0.04,0.85,MAX
3,40,0.15,0.15,0.1,0.05,0.9,T50
3,40,0.15,0.15,0.17,0.02,0.88,MS
3,40,0.15,0.15,0.1,0.05,0.9,HDy
3,40,0.15,0.15,0.11,0.04,0.92,DyS
3,40,0.15,0.15,0.17,0.02,0.88,SORD
3,40,0.15,0.15,0.31,0.16,0.85,SMM
4,40,0.15,0.15,0.25,0.1,0.85,CC
4,40,0.15,0.15,0.16,0.01,0.9,ACC
4,40,0.15,0.15,0.35,0.2,0.8,PCC
4,40,0.15,0.15,0.28,0.13,0.88,PACC
4,40,0.15,0.15,0.17,0.02,0.92,X
4,40,0.15,0.15,0.16,0.01,0.9,MAX
4,40,0.15,0.15,0.25,0.1,0.85,T50
4,40,0.15,0.15,0.17,0.02,0.92,MS
4,40,0.15,0.15,0.14,0.01,0.9,HDy
4,40,0.15,0.15,0.19,0.04,0.92,DyS
4,40,0.15,0.15,0.16,0.01,0.9,SORD
4,40,0.15,0.15,0.29,0.14,0.85,SMM
5,40,0.15,0.15,0.28,0.13,0.82,CC
5,40,0.15,0.15,0.19,0.04,0.9,ACC
5,40,0.15,0.15,0.34,0.19,0.78,PCC
5,40,0.15,0.15,0.26,0.11,0.85,PACC
5,40,0.15,0.15,0.23,0.08,0.88,X
5,40,0.15,0.15,0.22,0.07,0.88,MAX
5,40,0.15,0.15,0.25,0.1,0.85,T50
5,40,0.15,0.15,0.15,0.0,0.9,MS
5,40,0.15,0.15,0.15,0.0,0.9,HDy
5,40,0.15,0.15,0.21,0.06,0.9,DyS
5,40,0.15,0.15,0.2,0.05,0.9,SORD
5,40,0.15,0.15,0.27,0.12,0.82,SMM
6,40,0.15,0.15,0.33,0.18,0.78,CC
6,40,0.15,0.15,0.25,0.1,0.85,ACC
6,40,0.15,0.15,0.37,0.22,0.72,PCC
6,40,0.15,0.15,0.3,0.15,0.8,PACC
6,40,0.15,0.15,0.26,0.11,0.82,X
6,40,0.15,0.15,0.28,0.13,0.82,MAX
6,40,0.15,0.15,0.2,0.05,0.85,MS
6,40,0.15,0.15,0.12,0.03,0.82,HDy
6,40,0.15,0.15,0.11,0.04,0.82,DyS
6,40,0.15,0.15,0.21,0.06,0.85,SORD
6,40,0.15,0.15,0.3,0.15,0.8,SMM
7,40,0.15,0.15,0.25,0.1,0.85,CC
7,40,0.15,0.15,0.16,0.01,0.9,ACC
7,40,0.15,0.15,0.33,0.18,0.82,PCC
7,40,0.15,0.15,0.25,0.1,0.85,PACC
7,40,0.15,0.15,0.14,0.01,0.9,X
7,40,0.15,0.15,0.19,0.04,0.9,MAX
7,40,0.15,0.15,0.2,0.05,0.9,T50
7,40,0.15,0.15,0.14,0.01,0.88,MS
7,40,0.15,0.15,0.11,0.04,0.9,HDy
7,40,0.15,0.15,0.13,0.02,0.88,DyS
7,40,0.15,0.15,0.14,0.01,0.9,SORD
7,40,0.15,0.15,0.26,0.11,0.85,SMM
8,40,0.15,0.15,0.28,0.13,0.88,CC
8,40,0.15,0.15,0.19,0.04,0.95,ACC
8,40,0.15,0.15,0.38,0.23,0.78,PCC
8,40,0.15,0.15,0.31,0.16,0.85,PACC
8,40,0.15,0.15,0.23,0.08,0.92,X
8,40,0.15,0.15,0.22,0.07,0.92,MAX
8,40,0.15,0.15,0.25,0.1,0.9,T50
8,40,0.15,0.15,0.21,0.06,0.95,MS
8,40,0.15,0.15,0.19,0.04,0.95,HDy
8,40,0.15,0.15,0.21,0.06,0.95,DyS
8,40,0.15,0.15,0.2,0.05,0.95,SORD
8,40,0.15,0.15,0.32,0.17,0.82,SMM
9,40,0.15,0.15,0.2,0.05,0.9,CC
9,40,0.15,0.15,0.1,0.05,0.95,ACC
9,40,0.15,0.15,0.34,0.19,0.82,PCC
9,40,0.15,0.15,0.26,0.11,0.85,PACC
9,40,0.15,0.15,0.11,0.04,0.92,X
9,40,0.15,0.15,0.13,0.02,0.92,MAX
9,40,0.15,0.15,0.15,0.0,0.9,T50
9,40,0.15,0.15,0.15,0.0,0.9,MS
9,40,0.15,0.15,0.12,0.03,0.92,HDy
9,40,0.15,0.15,0.12,0.03,0.92,DyS
9,40,0.15,0.15,0.15,0.0,0.9,SORD
9,40,0.15,0.15,0.27,0.12,0.82,SMM
10,40,0.15,0.15,0.23,0.08,0.88,CC
10,40,0.15,0.15,0.13,0.02,0.92,ACC
10,40,0.15,0.15,0.32,0.17,0.78,PCC
10,40,0.15,0.15,0.24,0.09,0.85,PACC
10,40,0.15,0.15,0.11,0.04,0.92,X
10,40,0.15,0.15,0.16,0.01,0.9,MAX
10,40,0.15,0.15,0.2,0.05,0.9,T50
10,40,0.15,0.15,0.13,0.02,0.92,MS
10,40,0.15,0.15,0.07,0.08,0.88,HDy
10,40,0.15,0.15,0.08,0.07,0.88,DyS
10,40,0.15,0.15,0.13,0.02,0.92,SORD
10,40,0.15,0.15,0.25,0.1,0.85,SMM
1,40,0.2,0.2,0.3,0.1,0.9,CC
1,40,0.2,0.2,0.22,0.02,0.92,ACC
1,40,0.2,0.2,0.38,0.18,0.82,PCC
1,40,0.2,0.2,0.32,0.12,0.88,PACC
1,40,0.2,0.2,0.23,0.03,0.92,X
1,40,0.2,0.2,0.22,0.02,0.92,MAX
1,40,0.2,0.2,0.2,0.0,0.95,T50
1,40,0.2,0.2,0.23,0.03,0.92,MS
1,40,0.2,0.2,0.22,0.02,0.92,HDy
1,40,0.2,0.2,0.22,0.02,0.92,DyS
1,40,0.2,0.2,0.23,0.03,0.92,SORD
1,40,0.2,0.2,0.33,0.13,0.88,SMM
2,40,0.2,0.2,0.35,0.15,0.85,CC
2,40,0.2,0.2,0.28,0.08,0.88,ACC
2,40,0.2,0.2,0.38,0.18,0.82,PCC
2,40,0.2,0.2,0.31,0.11,0.82,PACC
2,40,0.2,0.2,0.29,0.09,0.85,X
2,40,0.2,0.2,0.31,0.11,0.85,MAX
2,40,0.2,0.2,0.25,0.05,0.9,T50
2,40,0.2,0.2,0.21,0.01,0.95,MS
2,40,0.2,0.2,0.29,0.09,0.88,HDy
2,40,0.2,0.2,0.27,0.07,0.88,DyS
2,40,0.2,0.2,0.22,0.02,0.92,SORD
2,40,0.2,0.2,0.32,0.12,0.82,SMM
3,40,0.2,0.2,0.3,0.1,0.9,CC
3,40,0.2,0.2,0.22,0.02,0.88,ACC
3,40,0.2,0.2,0.37,0.17,0.82,PCC
3,40,0.2,0.2,0.3,0.1,0.9,PACC
3,40,0.2,0.2,0.2,0.0,0.9,X
3,40,0.2,0.2,0.25,0.05,0.9,MAX
3,40,0.2,0.2,0.15,0.05,0.9,T50
3,40,0.2,0.2,0.19,0.01,0.92,MS
3,40,0.2,0.2,0.09,0.11,0.88,HDy
3,40,0.2,0.2,0.11,0.09,0.9,DyS
3,40,0.2,0.2,0.19,0.01,0.92,SORD
3,40,0.2,0.2,0.31,0.11,0.9,SMM
4,40,0.2,0.2,0.35,0.15,0.85,CC
4,40,0.2,0.2,0.28,0.08,0.92,ACC
4,40,0.2,0.2,0.41,0.21,0.8,PCC
4,40,0.2,0.2,0.35,0.15,0.85,PACC
4,40,0.2,0.2,0.32,0.12,0.88,X
4,40,0.2,0.2,0.31,0.11,0.9,MAX
4,40,0.2,0.2,0.2,0.0,0.9,T50
4,40,0.2,0.2,0.27,0.07,0.92,MS
4,40,0.2,0.2,0.25,0.05,0.95,HDy
4,40,0.2,0.2,0.26,0.06,0.95,DyS
4,40,0.2,0.2,0.27,0.07,0.92,SORD
4,40,0.2,0.2,0.36,0.16,0.85,SMM
5,40,0.2,0.2,0.28,0.08,0.88,CC
5,40,0.2,0.2,0.19,0.01,0.9,ACC
5,40,0.2,0.2,0.36,0.16,0.82,PCC
5,40,0.2,0.2,0.29,0.09,0.9,PACC
5,40,0.2,0.2,0.17,0.03,0.88,X
5,40,0.2,0.2,0.16,0.04,0.9,MAX
5,40,0.2,0.2,0.25,0.05,0.9,T50
5,40,0.2,0.2,0.18,0.02,0.88,MS
5,40,0.2,0.2,0.13,0.07,0.88,HDy
5,40,0.2,0.2,0.16,0.04,0.9,DyS
5,40,0.2,0.2,0.18,0.02,0.88,SORD
5,40,0.2,0.2,0.3,0.1,0.9,SMM
6,40,0.2,0.2,0.28,0.08,0.88,CC
6,40,0.2,0.2,0.19,0.01,0.95,ACC
6,40,0.2,0.2,0.4,0.2,0.8,PCC
6,40,0.2,0.2,0.34,0.14,0.85,PACC
6,40,0.2,0.2,0.2,0.0,0.95,X
6,40,0.2,0.2,0.19,0.01,0.95,MAX
6,40,0.2,0.2,0.29,0.09,0.85,T50
6,40,0.2,0.2,0.25,0.05,0.9,MS
6,40,0.2,0.2,0.19,0.01,0.92,HDy
6,40,0.2,0.2,0.25,0.05,0.9,DyS
6,40,0.2,0.2,0.24,0.04,0.9,SORD
6,40,0.2,0.2,0.35,0.15,0.85,SMM
7,40,0.2,0.2,0.35,0.15,0.85,CC
7,40,0.2,0.2,0.28,0.08,0.92,ACC
7,40,0.2,0.2,0.36,0.16,0.85,PCC
7,40,0.2,0.2,0.29,0.09,0.9,PACC
7,40,0.2,0.2,0.29,0.09,0.9,X
7,40,0.2,0.2,0.28,0.08,0.92,MAX
7,40,0.2,0.2,0.25,0.05,0.9,T50
7,40,0.2,0.2,0.22,0.02,0.92,MS
7,40,0.2,0.2,0.22,0.02,0.92,HDy
7,40,0.2,0.2,0.22,0.02,0.92,DyS
7,40,0.2,0.2,0.23,0.03,0.92,SORD
7,40,0.2,0.2,0.29,0.09,0.9,SMM
8,40,0.2,0.2,0.28,0.08,0.88,CC
8,40,0.2,0.2,0.19,0.01,0.95,ACC
8,40,0.2,0.2,0.37,0.17,0.78,PCC
8,40,0.2,0.2,0.3,0.1,0.85,PACC
8,40,0.2,0.2,0.17,0.03,0.92,X
8,40,0.2,0.2,0.22,0.02,0.92,MAX
8,40,0.2,0.2,0.25,0.05,0.9,T50
8,40,0.2,0.2,0.19,0.01,0.95,MS
8,40,0.2,0.2,0.14,0.06,0.9,HDy
8,40,0.2,0.2,0.19,0.01,0.95,DyS
8,40,0.2,0.2,0.19,0.01,0.92,SORD
8,40,0.2,0.2,0.31,0.11,0.85,SMM
9,40,0.2,0.2,0.35,0.15,0.85,CC
9,40,0.2,0.2,0.28,0.08,0.92,ACC
9,40,0.2,0.2,0.4,0.2,0.8,PCC
9,40,0.2,0.2,0.33,0.13,0.88,PACC
9,40,0.2,0.2,0.29,0.09,0.9,X
9,40,0.2,0.2,0.28,0.08,0.92,MAX
9,40,0.2,0.2,0.2,0.0,0.95,T50
9,40,0.2,0.2,0.25,0.05,0.95,MS
9,40,0.2,0.2,0.22,0.02,0.98,HDy
9,40,0.2,0.2,0.22,0.02,0.98,DyS
9,40,0.2,0.2,0.25,0.05,0.95,SORD
9,40,0.2,0.2,0.34,0.14,0.85,SMM
10,40,0.2,0.2,0.33,0.13,0.88,CC
10,40,0.2,0.2,0.25,0.05,0.95,ACC
10,40,0.2,0.2,0.35,0.15,0.85,PCC
10,40,0.2,0.2,0.28,0.08,0.92,PACC
10,40,0.2,0.2,0.23,0.03,0.92,X
10,40,0.2,0.2,0.25,0.05,0.95,MAX
10,40,0.2,0.2,0.15,0.05,0.9,T50
10,40,0.2,0.2,0.16,0.04,0.9,MS
10,40,0.2,0.2,0.13,0.07,0.88,HDy
10,40,0.2,0.2,0.15,0.05,0.9,DyS
10,40,0.2,0.2,0.21,0.01,0.95,SORD
10,40,0.2,0.2,0.29,0.09,0.92,SMM
1,40,0.25,0.25,0.47,0.22,0.78,CC
1,40,0.25,0.25,0.42,0.17,0.82,ACC
1,40,0.25,0.25,0.45,0.2,0.8,PCC
1,40,0.25,0.25,0.4,0.15,0.85,PACC
1,40,0.25,0.25,0.41,0.16,0.85,X
1,40,0.25,0.25,0.43,0.18,0.82,MAX
1,40,0.25,0.25,0.34,0.09,0.9,T50
1,40,0.25,0.25,0.35,0.1,0.9,MS
1,40,0.25,0.25,0.31,0.06,0.95,HDy
1,40,0.25,0.25,0.38,0.13,0.88,DyS
1,40,0.25,0.25,0.34,0.09,0.9,SORD
1,40,0.25,0.25,0.41,0.16,0.85,SMM
2,40,0.25,0.25,0.4,0.15,0.85,CC
2,40,0.25,0.25,0.34,0.09,0.9,ACC
2,40,0.25,0.25,0.4,0.15,0.85,PCC
2,40,0.25,0.25,0.33,0.08,0.88,PACC
2,40,0.25,0.25,0.26,0.01,0.88,X
2,40,0.25,0.25,0.28,0.03,0.88,MAX
2,40,0.25,0.25,0.2,0.05,0.9,T50
2,40,0.25,0.25,0.25,0.0,0.9,MS
2,40,0.25,0.25,0.15,0.1,0.9,HDy
2,40,0.25,0.25,0.21,0.04,0.9,DyS
2,40,0.25,0.25,0.25,0.0,0.9,SORD
2,40,0.25,0.25,0.34,0.09,0.9,SMM
3,40,0.25,0.25,0.35,0.1,0.9,CC
3,40,0.25,0.25,0.28,0.03,0.98,ACC
3,40,0.25,0.25,0.41,0.16,0.85,PCC
3,40,0.25,0.25,0.35,0.1,0.9,PACC
3,40,0.25,0.25,0.29,0.04,0.95,X
3,40,0.25,0.25,0.31,0.06,0.95,MAX
3,40,0.25,0.25,0.34,0.09,0.9,T50
3,40,0.25,0.25,0.27,0.02,0.98,MS
3,40,0.25,0.25,0.22,0.03,0.98,HDy
3,40,0.25,0.25,0.27,0.02,0.98,DyS
3,40,0.25,0.25,0.27,0.02,0.98,SORD
3,40,0.25,0.25,0.36,0.11,0.9,SMM
4,40,0.25,0.25,0.42,0.17,0.82,CC
4,40,0.25,0.25,0.36,0.11,0.82,ACC
4,40,0.25,0.25,0.39,0.14,0.8,PCC
4,40,0.25,0.25,0.33,0.08,0.88,PACC
4,40,0.25,0.25,0.2,0.05,0.9,X
4,40,0.25,0.25,0.22,0.03,0.92,MAX
4,40,0.25,0.25,0.2,0.05,0.9,T50
4,40,0.25,0.25,0.23,0.02,0.92,MS
4,40,0.25,0.25,0.19,0.06,0.9,HDy
4,40,0.25,0.25,0.23,0.02,0.92,DyS
4,40,0.25,0.25,0.23,0.02,0.92,SORD
4,40,0.25,0.25,0.33,0.08,0.88,SMM
5,40,0.25,0.25,0.25,0.0,1.0,CC
5,40,0.25,0.25,0.16,0.09,0.9,ACC
5,40,0.25,0.25,0.36,0.11,0.9,PCC
5,40,0.25,0.25,0.29,0.04,0.98,PACC
5,40,0.25,0.25,0.17,0.08,0.92,X
5,40,0.25,0.25,0.16,0.09,0.9,MAX
5,40,0.25,0.25,0.15,0.1,0.9,T50
5,40,0.25,0.25,0.18,0.07,0.92,MS
5,40,0.25,0.25,0.14,0.11,0.9,HDy
5,40,0.25,0.25,0.15,0.1,0.9,DyS
5,40,0.25,0.25,0.17,0.08,0.92,SORD
5,40,0.25,0.25,0.29,0.04,0.95,SMM
6,40,0.25,0.25,0.38,0.13,0.88,CC
6,40,0.25,0.25,0.31,0.06,0.92,ACC
6,40,0.25,0.25,0.47,0.22,0.78,PCC
6,40,0.25,0.25,0.42,0.17,0.82,PACC
6,40,0.25,0.25,0.29,0.04,0.95,X
6,40,0.25,0.25,0.34,0.09,0.92,MAX
6,40,0.25,0.25,0.39,0.14,0.85,T50
6,40,0.25,0.25,0.35,0.1,0.9,MS
6,40,0.25,0.25,0.3,0.05,0.95,HDy
6,40,0.25,0.25,0.33,0.08,0.92,DyS
6,40,0.25,0.25,0.33,0.08,0.92,SORD
6,40,0.25,0.25,0.43,0.18,0.82,SMM
7,40,0.25,0.25,0.35,0.1,0.9,CC
7,40,0.25,0.25,0.28,0.03,0.98,ACC
7,40,0.25,0.25,0.41,0.16,0.82,PCC
7,40,0.25,0.25,0.35,0.1,0.9,PACC
7,40,0.25,0.25,0.32,0.07,0.92,X
7,40,0.25,0.25,0.31,0.06,0.95,MAX
7,40,0.25,0.25,0.49,0.24,0.75,T50
7,40,0.25,0.25,0.3,0.05,0.95,MS
7,40,0.25,0.25,0.31,0.06,0.95,HDy
7,40,0.25,0.25,0.33,0.08,0.92,DyS
7,40,0.25,0.25,0.31,0.06,0.95,SORD
7,40,0.25,0.25,0.36,0.11,0.9,SMM
8,40,0.25,0.25,0.28,0.03,0.92,CC
8,40,0.25,0.25,0.19,0.06,0.9,ACC
8,40,0.25,0.25,0.34,0.09,0.9,PCC
8,40,0.25,0.25,0.27,0.02,0.92,PACC
8,40,0.25,0.25,0.2,0.05,0.9,X
8,40,0.25,0.25,0.19,0.06,0.9,MAX
8,40,0.25,0.25,0.29,0.04,0.9,T50
8,40,0.25,0.25,0.18,0.07,0.88,MS
8,40,0.25,0.25,0.19,0.06,0.88,HDy
8,40,0.25,0.25,0.21,0.04,0.9,DyS
8,40,0.25,0.25,0.19,0.06,0.88,SORD
8,40,0.25,0.25,0.27,0.02,0.92,SMM
9,40,0.25,0.25,0.33,0.08,0.92,CC
9,40,0.25,0.25,0.25,0.0,0.95,ACC
9,40,0.25,0.25,0.41,0.16,0.85,PCC
9,40,0.25,0.25,0.35,0.1,0.9,PACC
9,40,0.25,0.25,0.29,0.04,0.95,X
9,40,0.25,0.25,0.28,0.03,0.92,MAX
9,40,0.25,0.25,0.39,0.14,0.85,T50
9,40,0.25,0.25,0.29,0.04,0.92,MS
9,40,0.25,0.25,0.3,0.05,0.95,HDy
9,40,0.25,0.25,0.34,0.09,0.9,DyS
9,40,0.25,0.25,0.28,0.03,0.92,SORD
9,40,0.25,0.25,0.36,0.11,0.9,SMM
10,40,0.25,0.25,0.33,0.08,0.92,CC
10,40,0.25,0.25,0.25,0.0,1.0,ACC
10,40,0.25,0.25,0.37,0.12,0.88,PCC
10,40,0.25,0.25,0.3,0.05,0.95,PACC
10,40,0.25,0.25,0.29,0.04,0.95,X
10,40,0.25,0.25,0.28,0.03,0.98,MAX
10,40,0.25,0.25,0.25,0.0,1.0,T50
10,40,0.25,0.25,0.23,0.02,0.98,MS
10,40,0.25,0.25,0.25,0.0,1.0,HDy
10,40,0.25,0.25,0.24,0.01,1.0,DyS
10,40,0.25,0.25,0.24,0.01,1.0,SORD
10,40,0.25,0.25,0.31,0.06,0.95,SMM
1,40,0.3,0.3,0.4,0.1,0.85,CC
1,40,0.3,0.3,0.34,0.04,0.85,ACC
1,40,0.3,0.3,0.46,0.16,0.8,PCC
1,40,0.3,0.3,0.4,0.1,0.85,PACC
1,40,0.3,0.3,0.38,0.08,0.88,X
1,40,0.3,0.3,0.37,0.07,0.88,MAX
1,40,0.3,0.3,0.49,0.19,0.8,T50
1,40,0.3,0.3,0.37,0.07,0.88,MS
1,40,0.3,0.3,0.4,0.1,0.85,HDy
1,40,0.3,0.3,0.38,0.08,0.88,DyS
1,40,0.3,0.3,0.37,0.07,0.88,SORD
1,40,0.3,0.3,0.42,0.12,0.82,SMM
2,40,0.3,0.3,0.33,0.03,0.92,CC
2,40,0.3,0.3,0.25,0.05,0.9,ACC
2,40,0.3,0.3,0.4,0.1,0.85,PCC
2,40,0.3,0.3,0.33,0.03,0.92,PACC
2,40,0.3,0.3,0.29,0.01,0.9,X
2,40,0.3,0.3,0.28,0.02,0.92,MAX
2,40,0.3,0.3,0.25,0.05,0.9,T50
2,40,0.3,0.3,0.25,0.05,0.9,MS
2,40,0.3,0.3,0.2,0.1,0.85,HDy
2,40,0.3,0.3,0.25,0.05,0.9,DyS
2,40,0.3,0.3,0.25,0.05,0.9,SORD
2,40,0.3,0.3,0.34,0.04,0.9,SMM
3,40,0.3,0.3,0.45,0.15,0.8,CC
3,40,0.3,0.3,0.4,0.1,0.85,ACC
3,40,0.3,0.3,0.49,0.19,0.82,PCC
3,40,0.3,0.3,0.44,0.14,0.8,PACC
3,40,0.3,0.3,0.35,0.05,0.85,X
3,40,0.3,0.3,0.37,0.07,0.82,MAX
3,40,0.3,0.3,0.29,0.01,0.85,T50
3,40,0.3,0.3,0.41,0.11,0.85,MS
3,40,0.3,0.3,0.43,0.13,0.82,HDy
3,40,0.3,0.3,0.42,0.12,0.82,DyS
3,40,0.3,0.3,0.38,0.08,0.82,SORD
3,40,0.3,0.3,0.46,0.16,0.8,SMM
4,40,0.3,0.3,0.42,0.12,0.88,CC
4,40,0.3,0.3,0.36,0.06,0.92,ACC
4,40,0.3,0.3,0.4,0.1,0.9,PCC
4,40,0.3,0.3,0.34,0.04,0.95,PACC
4,40,0.3,0.3,0.32,0.02,0.98,X
4,40,0.3,0.3,0.37,0.07,0.92,MAX
4,40,0.3,0.3,0.2,0.1,0.9,T50
4,40,0.3,0.3,0.24,0.06,0.95,MS
4,40,0.3,0.3,0.2,0.1,0.9,HDy
4,40,0.3,0.3,0.2,0.1,0.9,DyS
4,40,0.3,0.3,0.26,0.04,0.95,SORD
4,40,0.3,0.3,0.35,0.05,0.95,SMM
5,40,0.3,0.3,0.42,0.12,0.82,CC
5,40,0.3,0.3,0.36,0.06,0.88,ACC
5,40,0.3,0.3,0.44,0.14,0.85,PCC
5,40,0.3,0.3,0.39,0.09,0.88,PACC
5,40,0.3,0.3,0.35,0.05,0.9,X
5,40,0.3,0.3,0.37,0.07,0.88,MAX
5,40,0.3,0.3,0.34,0.04,0.9,T50
5,40,0.3,0.3,0.33,0.03,0.88,MS
5,40,0.3,0.3,0.28,0.02,0.88,HDy
5,40,0.3,0.3,0.32,0.02,0.88,DyS
5,40,0.3,0.3,0.33,0.03,0.88,SORD
5,40,0.3,0.3,0.4,0.1,0.85,SMM
6,40,0.3,0.3,0.38,0.08,0.92,CC
6,40,0.3,0.3,0.31,0.01,0.92,ACC
6,40,0.3,0.3,0.41,0.11,0.9,PCC
6,40,0.3,0.3,0.34,0.04,0.95,PACC
6,40,0.3,0.3,0.2,0.1,0.9,X
6,40,0.3,0.3,0.28,0.02,0.92,MAX
6,40,0.3,0.3,0.15,0.15,0.85,T50
6,40,0.3,0.3,0.26,0.04,0.95,MS
6,40,0.3,0.3,0.13,0.17,0.82,HDy
6,40,0.3,0.3,0.17,0.13,0.88,DyS
6,40,0.3,0.3,0.24,0.06,0.92,SORD
6,40,0.3,0.3,0.35,0.05,0.95,SMM
7,40,0.3,0.3,0.5,0.2,0.8,CC
7,40,0.3,0.3,0.46,0.16,0.8,ACC
7,40,0.3,0.3,0.49,0.19,0.8,PCC
7,40,0.3,0.3,0.44,0.14,0.8,PACC
7,40,0.3,0.3,0.5,0.2,0.8,X
7,40,0.3,0.3,0.49,0.19,0.8,MAX
7,40,0.3,0.3,0.34,0.04,0.9,T50
7,40,0.3,0.3,0.41,0.11,0.85,MS
7,40,0.3,0.3,0.4,0.1,0.85,HDy
7,40,0.3,0.3,0.41,0.11,0.85,DyS
7,40,0.3,0.3,0.41,0.11,0.85,SORD
7,40,0.3,0.3,0.46,0.16,0.8,SMM
8,40,0.3,0.3,0.33,0.03,0.98,CC
8,40,0.3,0.3,0.25,0.05,0.9,ACC
8,40,0.3,0.3,0.43,0.13,0.88,PCC
8,40,0.3,0.3,0.37,0.07,0.92,PACC
8,40,0.3,0.3,0.29,0.01,0.95,X
8,40,0.3,0.3,0.28,0.02,0.92,MAX
8,40,0.3,0.3,0.39,0.09,0.9,T50
8,40,0.3,0.3,0.3,0.0,0.95,MS
8,40,0.3,0.3,0.3,0.0,0.95,HDy
8,40,0.3,0.3,0.32,0.02,0.98,DyS
8,40,0.3,0.3,0.3,0.0,0.95,SORD
8,40,0.3,0.3,0.38,0.08,0.92,SMM
9,40,0.3,0.3,0.4,0.1,0.9,CC
9,40,0.3,0.3,0.34,0.04,0.9,ACC
9,40,0.3,0.3,0.44,0.14,0.85,PCC
9,40,0.3,0.3,0.38,0.08,0.92,PACC
9,40,0.3,0.3,0.32,0.02,0.88,X
9,40,0.3,0.3,0.31,0.01,0.9,MAX
9,40,0.3,0.3,0.29,0.01,0.9,T50
9,40,0.3,0.3,0.32,0.02,0.88,MS
9,40,0.3,0.3,0.28,0.02,0.88,HDy
9,40,0.3,0.3,0.32,0.02,0.88,DyS
9,40,0.3,0.3,0.32,0.02,0.88,SORD
9,40,0.3,0.3,0.4,0.1,0.9,SMM
10,40,0.3,0.3,0.4,0.1,0.85,CC
10,40,0.3,0.3,0.34,0.04,0.88,ACC
10,40,0.3,0.3,0.45,0.15,0.85,PCC
10,40,0.3,0.3,0.4,0.1,0.85,PACC
10,40,0.3,0.3,0.35,0.05,0.85,X
10,40,0.3,0.3,0.34,0.04,0.88,MAX
10,40,0.3,0.3,0.29,0.01,0.85,T50
10,40,0.3,0.3,0.33,0.03,0.88,MS
10,40,0.3,0.3,0.34,0.04,0.85,HDy
10,40,0.3,0.3,0.36,0.06,0.88,DyS
10,40,0.3,0.3,0.34,0.04,0.85,SORD
10,40,0.3,0.3,0.41,0.11,0.85,SMM
1,40,0.35,0.35,0.38,0.03,0.98,CC
1,40,0.35,0.35,0.31,0.04,0.95,ACC
1,40,0.35,0.35,0.43,0.08,0.92,PCC
1,40,0.35,0.35,0.37,0.02,0.98,PACC
1,40,0.35,0.35,0.35,0.0,0.95,X
1,40,0.35,0.35,0.34,0.01,0.98,MAX
1,40,0.35,0.35,0.39,0.04,0.95,T50
1,40,0.35,0.35,0.33,0.02,0.98,MS
1,40,0.35,0.35,0.36,0.01,0.98,HDy
1,40,0.35,0.35,0.37,0.02,0.98,DyS
1,40,0.35,0.35,0.33,0.02,0.98,SORD
1,40,0.35,0.35,0.38,0.03,0.98,SMM
2,40,0.35,0.35,0.38,0.03,0.98,CC
2,40,0.35,0.35,0.31,0.04,0.95,ACC
2,40,0.35,0.35,0.43,0.08,0.92,PCC
2,40,0.35,0.35,0.38,0.03,0.98,PACC
2,40,0.35,0.35,0.35,0.0,0.95,X
2,40,0.35,0.35,0.34,0.01,0.95,MAX
2,40,0.35,0.35,0.39,0.04,0.95,T50
2,40,0.35,0.35,0.34,0.01,0.95,MS
2,40,0.35,0.35,0.33,0.02,0.98,HDy
2,40,0.35,0.35,0.37,0.02,0.98,DyS
2,40,0.35,0.35,0.34,0.01,0.95,SORD
2,40,0.35,0.35,0.39,0.04,0.98,SMM
3,40,0.35,0.35,0.45,0.1,0.9,CC
3,40,0.35,0.35,0.4,0.05,0.85,ACC
3,40,0.35,0.35,0.47,0.12,0.88,PCC
3,40,0.35,0.35,0.42,0.07,0.88,PACC
3,40,0.35,0.35,0.41,0.06,0.88,X
3,40,0.35,0.35,0.4,0.05,0.85,MAX
3,40,0.35,0.35,0.39,0.04,0.85,T50
3,40,0.35,0.35,0.38,0.03,0.88,MS
3,40,0.35,0.35,0.38,0.03,0.88,HDy
3,40,0.35,0.35,0.41,0.06,0.88,DyS
3,40,0.35,0.35,0.39,0.04,0.88,SORD
3,40,0.35,0.35,0.44,0.09,0.9,SMM
4,40,0.35,0.35,0.38,0.03,0.98,CC
4,40,0.35,0.35,0.31,0.04,0.95,ACC
4,40,0.35,0.35,0.4,0.05,0.95,PCC
4,40,0.35,0.35,0.34,0.01,0.98,PACC
4,40,0.35,0.35,0.29,0.06,0.95,X
